FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,A Zero Axis Robust Model Reference Adaptive Controller Applied to Voltage Regulation in Standalone Self-Excited Induction Generator under Unbalanced Loads,2017,Português,COBEP 2017,Juiz de Fora - MG,2017,"['GENTILE, F. R. and', 'KURTZ, V. H. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,H infinite Robust Control with Application for Active Power Filters,2017,Português,COBEP 2017,Juiz de Fora - MG,2017,"['KOCH, G. G. and', 'OSORIO, C. D. and', 'PEREIRA, Alexandre Trevisan and', 'PINHEIRO, Humberto and', 'CAMARGO, R. F. and', 'OLIVEIRA, R. C. L. F. and', 'MONTAGNER, V. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Comparison of Zero Axis Controllers for Phase Voltage Unbalance Control on Standalone Self-Excited Induction Generator,2017,Português,SEPOC 2017,Santa Maria,2017,"['GENTILE, F. R. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and', 'KURTZ, V. H. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Desenvolvimento e Controle de um Sistema Hídrico e Fotovoltaico para a Geração de Energia Elétrica,2018,Português,CBENS 2018,Gramado - RS,2018,"['SOUZA, C. A. and', 'PEDROSO, D. A. and', 'Scherer, L. G. and', 'FRACARO, M. and', 'CAMARGO, R. F. and', 'PIVETTA, R. E. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO_EXPANDIDO,Arduino ferramenta de ensino na matemática:Uma atividade de extensão,2018,Português,Festival da matemática,Bento Gonçalves,2018,"['ZIMMERMANN, S. S. and', 'CAMARGO, R. F. and', 'MARTINS, L. G. L. and', 'SOUZA, M. E. and', 'MAZOCCO, L. A. R. and', 'BULSING, R. J. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Microcontroladores na Alfabetização Tecnológica: Estudo de Caso no 5º Ano,2018,Português,33ª JAI,Santa Maria-RS,2018,"['ZIMMERMANN, S. S. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Utilização de Microcontorladores como Ferramentas de Ensino-Aprendizagem para Estudantes de Escolas de Ensino Fudamental da Região Central do RS,2018,Português,33ª JAI,Santa Maria-RS,2018,"['SOUZA, M. E. and', 'MAZOCCO, L. A. R. and', 'BULSING, R. J. and', 'ANTUNES, A. J. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Utilização de Microcontrolador emum carrinho com a função de velocidade média para aprendizagem de estudantes em escolas de ensino médio,2018,Português,33ª JAI,Santa Maria-RS,2018,"['MAZOCCO, L. A. R. and', 'BULSING, R. J. and', 'SOUZA, M. E. and', 'ANTUNES, A. J. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Desenvolvimento de Topologia de Controle de Sistema de Microgeração Híbrido envolvendo Gerador de Indução e Gerador Síncrono,2018,Português,33ª JAI,Santa Maria-RS,2018,"['PIVETTA, R. E. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Conversor DAHB aplicado a um sistema híbrido hidro-PV com armazenamento de energia em baterias,2018,Português,SEPOC 2018,Santa Maria-RS,2018,"['FLACH, M. L. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and', 'DUPONT, F. H. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Controle de corrente adaptativo por modelo de referência aplicado a DSTATCOM utilizando em sistemas baseados em GIAE,2018,Português,SEPOC 2018,Santa Maria-RS,2018,"['ATTUATTI, G. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Modelagem matemática de um sistema de microgeração baseado em gerador de indução auto-excitado na configuração 4 fios,2018,Português,SEPOC 2018,Santa Maria-RS,2018,"['SOUZA, C. A. and', 'Tischer, Celso B. and', 'Scherer, L. G. and', 'FLACH, M. L. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Desenvolvimento de sistemas para supervisão local e remota de microgeração de energia elétrica,2018,Português,SEPOC 2018,Santa Maria-RS,2018,"['MEDEIROS, M. N. and', 'SCHAF, F. M. and', 'CAMARGO, R. F. and', 'SCHOPF, A. M. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Application of the DAB converter to a hybrid system for hydro-PV and battery,2018,Português,INDUSCON 2018,São Paulo-SP,2018,"['FLACH, M. L. and', 'SOUZA, C. A. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and', 'DUPONT, F. H. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Controlador adaptativo robusto por modelo de referencia en eje cero aplicado al control de desbalance de tensiones de fase en generadores de inducción autoexcitados aislados,2018,Português,JIDeTEV 2018,Oberá-AR,2018,"['GENTILE, F. R. and', 'KURTZ, V. H. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Control of three-phase four-wire SSI DSTATCOM integrated to PV generation system,2019,Português,ISGT 2019,Gramado - RS,2019,"['GRIGOLETTO, Felipe Bovolini and', 'Cocco, Gabriel Maier and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Proportional-resonant stator current controller applied to SEIG based systems,2019,Português,ISGT 2019,Gramado - RS,2019,"['ATTUATTI, G. and', 'CAMARGO, R. F. and', 'Scherer, L. G. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Development and control of a hydro-PV power generation system with BESS and ELC,2019,Português,ISGT 2019,Gramado - RS,2019,"['PEDROSO, D. A. and', 'SOUZA, C. A. and', 'Scherer, L. G. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,"Revisión del DSTATCOM, tipos, topologias y tecnicas de control",2019,Português,JIDeTEV,Obera-Ar,2019,"['GENTILE, F. R. and', 'KURTZ, V. H. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Ensino de Geração Distribuida e Eficiência Energética para Alunos do Ensino Fundamental com Enfoque na Energia Eólica,2019,Português,34ª JAI,Santa Maria- RS,2019,"['BULSING, R. J. and', 'MAZOCCO, L. A. R. and', 'Beltrame, R. C. and', 'CAMARGO, R. F. and', 'CAMPOS, Mauricio de and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Desenvolvimento de um carrinho controlado pelo celular aplicado na Escola João Luiz Pozzobom,2019,Português,34ª JAI,Santa Maria- RS,2019,"['SANTOS, J. W. and', 'FARACO, M. S. and', 'RUPPENTHAL, E. T. P. and', 'AZOLI, L. and', 'SOUZA, M. E. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Microcontroladores na Escola Sepé Tiaraju: Incentivando a Engenharia e Robótica para Alunos de Ensino Fundamental,2019,Português,34ª JAI,Santa Maria- RS,2019,"['SOUZA, M. E. and', 'RUPPENTHAL, E. T. P. and', 'SANTOS, J. W. and', 'AZOLI, L. and', 'FARACO, M. S. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Obtenção de parâmetros dinâmicos da máquina síncrona de polos salientes através de ensaios de resposta em frequência,2019,Português,34ª JAI,Santa Maria- RS,2019,"['PIVETTA, R. E. and', 'SCHERER, LUCAS GIULIANI and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Utilização de microcontroladores para o desenvolvimento de um robô com materiais recicláveis nas escolas do Rio Grande do Sul,2019,Português,34ª JAI,Santa Maria- RS,2019,"['AZOLI, L. and', 'SOUZA, M. E. and', 'RUPPENTHAL, E. T. P. and', 'FARACO, M. S. and', 'SANTOS, J. W. and', 'CAMARGO, R. F. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,Uma abordagem nas escolas de ensino fundamental sobre geração de energia solar fotovoltaica e a eração distribuida,2019,Português,34ª JAI,Santa Maria- RS,2019,"['MAZOCCO, L. A. R. and', 'BULSING, R. J. and', 'Beltrame, R. C. and', 'CAMARGO, R. F. and', 'CAMPOS, Mauricio de and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,COMPLETO,Stator Current Controller for Harmonic and Unbalance Compensation Applied to SEIG Based Systems,2019,Português,5th IEEE SPEC?19,Santos-SP-BR,2019,"['ATTUATTI, G. and', 'CAMARGO, R. F. and', 'SCHERER, L. G. and']"
LATTES,TRAB.EVENTO,9486400043926456,Robinson Figueiredo de Camargo,RESUMO,DESENVOLVIMENTO DE UM SISTEMA DE CONTROLE DIGITAL APLICADO A FILTROS ATIVOS DE POTÊNCIA,2011,Português,26ª JAI,Santa Maria,2011,"['Corte, T. C. D. and', 'CAMARGO, R. F. and']"
