FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Utilização de um banco de dados para a gestão do setor madeireiro na Região do Corede Serra/RS,2008,Português,Anais do 10º Congresso Florestal Estadual e 1º Seminário Mercosul da Cadeia Madeira,Nova Prata,2008,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'GRACIOLI, Odacir Deonísio and', 'WEBER, Cristiane and', 'CEMIN, Gisele and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Situação produtiva e ambiental de pequenas empresas madeireiras na Região do Corede Serra / RS,2008,Português,Anais do 10º Congresso Florestal Estadual e 1º Seminário Mercosul da Cadeia Madeira,Nova Prata,2008,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'HILLIG, Éverton and', 'WEBER, Cristiane and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Método de avaliação para o controle ambiental de uma empresa moveleira,2008,Português,Anais do XVI Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2008,"['CASAGRANDE, V. and', 'NEHME, Marcelo Carlotto and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,"Implantação de biodigestores para o tratamento de dejetos suínos no Corede-Serra, estimativa de geração de créditos de carbono e biogás",2008,Português,Anais do XVI Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2008,"['Panizzon, T. and', ""SILVA, Mauricio D'agostini and"", 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Índice de qualidade de água (IQA) do trecho de influência da PCH do Rio São marcos,2008,Português,Anais do XVI Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2008,"['Bortolin, T. A. and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Programa para cálculo de índice de qualidade da água (IQA),2008,Português,Anais do XVI Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2008,"['GRACIOLI, Odacir Deonísio and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"Análise da estrutura da paisagem da sub-bacia do Arroio Boa Vista, RS: Uma abordagem em ecologia de paisagem",2007,Português,XIII SBSR - Anais 2007 Proceedings,Florianópolis,2007,"['CEMIN, Gisele and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'FINOTTI, Alexandra Rodrigues and', 'REGINATTO, Pedro Antônio Roehe and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Elaboração e Estruturação do Plano Ambiental do Município de Campestre da Serra - RS,2009,Português,Anais do XVII Encontro de Jovens Pesquisadores da universidade de Caxias do Sul,Caxias do Sul,2009,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'Zanotti, A. P. and', 'PERESIN, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Planos Ambientais: Sistema de Informações Ambientais (SIA) na catalogação da flora e fauna dos municípios componentes do COREDE SERRA,2009,Português,XVII Encontro de Jovens Pesquisadores da Universidade de Caxias do Sul,Caxias do Sul,2009,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'Fetter, D. S. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,"Levantamento Florístico Preliminar da Vegetação Arbóreo-Arbustiva em Floresta Ombrófila Mista presente no Município de Campestre da Serra, RS",2009,Português,Anais do XVII Encontro de Jovens pesquisadores da universidade de Caxias do Sul,Caxias do Sul,2009,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'Pasini, E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Planos Ambientais dos Municípios que compõem o COREDE-SERRA,2009,Português,XVII Encontro de Jovens Pesquisadores da Universidade de Caxias do Sul,Caxias do Sul,2009,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'Tonet, E. M. and', 'FINOTTI, Alexandra Rodrigues and', 'SCHMITZ, Daniel and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Zoneamento Ambiental como ferramenta de apoio à decisão no planejamento ambiental,2009,Português,XVII Encontro de Jovens Pesquisadores da Universidade de Caxias do Sul,Caxias do Sul,2009,"['SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'CEMIN, Gisele and', 'Ramos, F. L. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Projeto Planos Ambientais da Bacia Hidrográfica Taquari-Antas,2009,Português,XVII Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2009,"['Bagatini, M. and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'GRACIOLI, Odacir Deonísio and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Criação da Rede de Monitoramento da Qualidade da Água COREDE SERRA,2009,Português,XVII Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2009,"['Claus, M. V. and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Análise de Poços Tubulares em Municípios do RS,2009,Português,XVII Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2009,"['Bortolin, T. A. and', 'REGINATTO, Pedro Antônio Roehe and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Otimização do Desempenho Ambiental no Processo Produtivo de uma Indústria Moveleira do Município de São Marcos/RS-Brasil,2009,Português,XVII Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2009,"['CASAGRANDE, V. and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and', 'NEHME, Marcelo Carlotto and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Avaliação da Capacidade de Depuração do Arroio Tega,2009,Português,XVII Encontro de Jovens Pesquisadores da UCS,CCaxias do Sul,2009,"['Carra. S. H. Z. and', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Perspectivas para consolidação da rede de catadores e centrais de triagem de Caxias do Sul,2009,Português,Anais do Seminário,Caxias do Sul,2009,"['POLETTO, Matheus and', 'MORI, Paulo Rogério de and', 'ZATTERA, Ademir José and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Aplicação de técnicas de biomanipulação para recuperação de um lago eutrofizado,2009,Português,XII Congresso Brasileiro de Limnologia,Gramado,2009,"['Bortolin, T. A. and', 'SCHNEIDER, V. E. and', 'Carra. S. H. Z. and', 'FINKLER, Raquel and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Gerenciamento de resíduos de serviços de saúde em um ambulatório: Histórico das ações e planejamento de intervenção,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,Caxias do Sul,2009,"['SCHNEIDER, V. E. and', 'FINKLER, Raquel and', 'PERESIN, D. and', 'CARRA, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação da geração de metano no aterro sanitário de São Giácomo pelo Método do Decaimento de Primeira Ordem,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,ca,2009,"['SCHNEIDER, V. E. and', 'PANAROTTO, Cláudia Teixeira and', 'MANDELLI, S. M. C. and', 'PERESIN, D. and', ""SILVA, Mauricio D'agostini and"", 'Tonet, E. M. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Central de Triagem Vida Nova: Aplicação de metodologia de pesquisa-ação,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,Caxias do Sul,2009,"['TONETTA, B. and', 'MORI, Paulo Rogério de and', 'SCHNEIDER, V. E. and', 'POLETTO, Matheus and', 'ZATTERA, Ademir José and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Composição física e gravimétrica de resíduos sólidos domésticos ? Uma análise dos métodos utilizados no Brasil,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,Caxias do Sul,2009,"['PERESIN, D. and', 'SCHNEIDER, V. E. and', 'TEIXEIRA, C. E. and', 'POLETTO, Matheus and', 'FINKLER, Raquel and', 'Tonet, E. M. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Processo produtivo nas centrais de triagem de RSU,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,Caxias do Sul,2009,"['PIVA, G. and', 'MORI, Paulo Rogério de and', 'SCHNEIDER, V. E. and', 'POLETTO, Matheus and', 'ZATTERA, Ademir José and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Resíduo Sólido ? Corpo humano: Uma análise ambiental da cremação e sepultamento,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,Caxias do Sul,2009,"['SCHNEIDER, V. E. and', 'Carra. S. H. Z. and', 'CASAGRANDE, V. and', 'FONTANELLA, A. C. and', 'Ramos, F. L. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Resíduos sólidos do setor moveleiro do Rio Grande do Sul,2009,Português,III Seminário Regional Sul de Resíduos Sólidos,Caxias do Sul,2009,"['SCHNEIDER, V. E. and', 'CASAGRANDE, V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Capacitação de gestores em saneamento ambiental:A experiência do NUCASUL/RECESA na modalidade EAD,2009,Português,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,Recife,2009,"['FINOTTI, Alexandra Rodrigues and', 'SCHNEIDER, V. E. and', 'CAGLIARI, Joice and', 'Tonet, E. M. and', 'TEIXEIRA, C. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Desenvolvimento de um programa web como ferramenta para o cálculo de IQA,2009,Português,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,Recife,2009,"['SCHNEIDER, V. E. and', 'FINOTTI, Alexandra Rodrigues and', 'BIGOLIN, Marcio. and', 'Bortolin, T. A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Caracterização da fração orgânica putrescível de resíduos sólidos urbanos,2009,Português,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,Recife,2009,"['TEIXEIRA, C. E. and', 'SCHNEIDER, V. E. and', 'PERESIN, D. and', 'FINKLER, Raquel and', ""SILVA, Mauricio D'agostini and""]"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Destinação de resíduos a coleta regular - Uma análise no Município de Caxias do Sul,2009,Português,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,Recife,2009,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'POLETTO, Matheus and', 'CONTO, Suzana Maria de and', 'CAGLIARI, Joice and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Sistema de coleta e tratamento integrado de efluentes de suinocultura com geração de créditos de carbono e biogás no Município de Santa Teresa/RS,2009,Português,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,Recife,2009,"['Pinotti, C. and', 'GIMENEZ, J. R. and', 'SCHNEIDER, V. E. and', ""SILVA, Mauricio D'agostini and""]"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Utilização de estratégias de biomanipulação na recuperação de um lago eutrofizado,2009,Português,25 Congresso Brasileiro de Engenharia Sanitária e Ambiental,Recife,2009,"['SCHNEIDER, V. E. and', 'FINKLER, Raquel and', 'Bortolin, T. A. and', 'Carra. S. H. Z. and', 'Claus, M. V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Planos Ambientais da Bacia Hidrográfica Taquari-Antas,2009,Português,VII Encontro de Jovens Pesquisadores da Universidade de Caxias do Sul - Resumos dos trabalhos,Caxias do Sul - RS,2009,"['Bagatini, M. and', 'BIGOLIN, Marcio. and', 'Schneider, Vania Elisabete and', 'GRACIOLI, Odacir Deonísio and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO_EXPANDIDO,A Saúde do Trabalhador e sua Relação com o Gerenciamento de Resíduos em Unidades de Assistência e ensino em Saúde,2010,Português,Anais do 62 Congresso Brasileiro de Enfermagem,Florianópolis,2010,"['STÉDILLE, Nilva Lúcia Rech and', 'SCHNEIDER, V. E. and', 'FINKLER, Raquel and', 'PERESIN, D. and', 'MALDOTTI, A. C. S. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Geração Automatizada de Gráficos para Avaliação de dados de Qualidade da Água,2010,Português,Anais,Caxias do Sul,2010,"['PAGNO, A. L. and', 'GRACIOLI, Odacir Deonísio and', 'SCHNEIDER, V. E. and', 'BIGOLIN, Marcio. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Avaliação das Ações Impactantes no Município de Muitos Capões,2010,Português,Anais,Caxias do Sul,2010,"['CASTILHOS, C. A. and', 'SCHNEIDER, V. E. and', 'PERESIN, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Análise da Adequação Legislativa dos Municípios que Compõe o COREDE SERRA com vistas ao Licenciamento Ambiental Local,2010,Português,Anais,Caxias do Sul,2010,"['PANIZZI, C. and', 'SCHNEIDER, V. E. and', 'GRAEF, R. E. N. and', 'FILHO, A. G. B. and', 'CASAGRANDE, V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Análise das Ações Causadoras de Impacto ao Meio Ambiente no Município de Guabiju-RS,2010,Português,Anais,Caxias do Sul,2010,"['Fetter, D. S. and', 'SCHNEIDER, V. E. and', 'PERESIN, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Gerenciamento de resíduos químicos produzidos em serviços de saúde ? estudo de caso: Ambulatório Central ? UCS,2010,Português,Anais,Caxias do Sul,2010,"['SOARES, E. H. and', 'SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'MALDOTTI, A. C. S. and', 'BRUSTOLIN, I. and', 'FINKLER, Raquel and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Avaliação dos Sistemas de Gerenciamento de Resíduos Sólidos em Municípios da Serra com vistas a Disposição em Aterro Regional,2010,Português,Anais,Caxias do Sul,2010,"['Tonet, E. M. and', 'SCHNEIDER, V. E. and', ""SILVA, Mauricio D'agostini and"", 'PERESIN, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Avaliação dos Conflitos Ambientais em Áreas de Preservação Permanente: Estudo de Caso do Município de Guabijú,2010,Português,Anais,Caxias do Sul,2010,"['Ramos, F. L. and', 'SCHNEIDER, V. E. and', 'CEMIN, Gisele and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Sistema para a classificação do recurso hídrico segundo resolução CONAMA/357 de 2005,2010,Português,Anais,Caxias do Sul,2010,"['BELTRAME, L. P. and', 'SCHNEIDER, V. E. and', 'GRACIOLI, Odacir Deonísio and', 'BIGOLIN, Marcio. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Sistema para avaliação da qualidade de dados de parâmetros físico-químicos da água,2010,Português,ANAIS,Caxias do Sul,2010,"['BIGOLIN, Marcio. and', 'SCHNEIDER, V. E. and', 'GRACIOLI, Odacir Deonísio and', 'RIBEIRO, H. G. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação preliminar da presença de BTEX em amostras de águas superficiais de corpos hídricos urbanos,2010,Português,ANAIS 14 ENaSB - SILUBESA,Porto - Portugal,2010,"['ADAMATTI, D. and', 'GIOVANELA, M. and', 'SCHNEIDER, V. E. and', 'GRASSI, M. T. and', 'FERNANDES, A. N. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Determinação de espécies metálicas em amostras de águas superficiais de rios urbanos,2010,Português,ANAIS 14 ENaSB - SILUBESA,Porto - Portugal,2010,"['ADAMATTI, D. and', 'CAMPOS, M. S. and', 'GIOVANELA, M. and', 'SCHNEIDER, V. E. and', 'GRASSI, M. T. and', 'FERNANDES, A. N. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Avaliação preliminar da presença de BTEX em amostras de águas superficiais de corpos hídricos urbanos,2010,Português,ANAIS 14 ENaSB - SILUBESA - Resumos,Porto - Portugal,2010,"['ADAMATTI, D. and', 'GIOVANELA, M. and', 'SCHNEIDER, V. E. and', 'GRASSI, M. T. and', 'FERNANDES, A. N. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Determinação de espécies metálicas em amostras de águas superficiais de rios urbanos,2010,Português,ANAIS 14 ENaSB - SILUBESA - Resumos,Porto - Portugal,2010,"['ADAMATTI, D. and', 'CAMPOS, M. S. and', 'GIOVANELA, M. and', 'SCHNEIDER, V. E. and', 'GRASSI, M. T. and', 'FERNANDES, A. N. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Sistema de informações para programas de monitoramento ambiental de hidrelétricas da bacia hidrográfica Taquari - Antas,2010,Português,ANAIS 14 ENaSB - SILUBESA - Resumos,Porto - Portugal,2010,"['SCHNEIDER, V. E. and', 'BIGOLIN, Marcio. and', 'Bortolin, T. A. and', 'GRACIOLI, Odacir Deonísio and', 'RIBEIRO, H. G. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Sistema de informações para programas de monitoramento ambiental de hidrelétricas da bacia hidrográfica Taquari - Antas,2010,Português,ANAIS 14 ENaSB - SILUBESA,Porto - Portugal,2010,"['SCHNEIDER, V. E. and', 'BIGOLIN, Marcio. and', 'Bortolin, T. A. and', 'GRACIOLI, Odacir Deonísio and', 'RIBEIRO, H. G. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Definição de indicadores de desempenho para um Plano de Gerenciamento De Resíduos: estudo de caso ? Ambulatório Central,2010,Português,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,Maceió,2010,"['FINKLER, Raquel and', 'PERESIN, D. and', 'SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'CARRA, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Sistema de Informação aplicado ao monitoramento de lagos e reservatórios,2010,Português,Anais do Simpósio Intalo-Brasileiro de Engenharia Sanitária e Ambiental,Maceió - AL,2010,"['BIGOLIN, Marcio. and', 'Bortolin, T. A. and', 'SCHNEIDER, V. E. and', 'NASCIMENTO, R. M. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Zoneamento Ambiental como ferramenta de apoio à decisão no planejamento ambiental,2010,Português,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,Maceió - AL,2010,"['CEMIN, Gisele and', 'SCHNEIDER, V. E. and', 'Ramos, F. L. and', 'MORI, Paulo Rogério de and', 'FINOTTI, A. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Metodologia de elaboração dos Planos Ambientais dos municípios do COREDE-Serra/ RS,2010,Português,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,Maceió - AL,2010,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'Carra. S. H. Z. and', 'Tonet, E. M. and', 'CASAGRANDE, V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,O cuidado e suas relações com o gerenciamento de resíduos em unidade de assistência e ensino em saúde,2010,Português,Anais do X Congresso Nacional de Iniciação Científica - CONIC,São Paulo,2010,"['MALDOTTI, A. C. S. and', 'STÉDILLE, Nilva Lúcia Rech and', 'FINKLER, Raquel and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Waste Management of Health at the University of Caxias do Sul (UCS),2010,Inglês,Anais do Fórum Internacional A Sustentabilidade no Século XXI,Pelotas,2010,"['SCHNEIDER, V. E. and', 'STÉDILLE, Nilva Lúcia Rech and', 'FINKLER, Raquel and', 'PERESIN, D. and', 'BRUSTOLIN, I. and', 'MALDOTTI, A. C. S. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Waste Management Program at the Universidade de Caxias do Sul,2010,Inglês,Anais do Fórum Internacional: A Sustentabilidade no Século XXI,Pelotas,2010,"['CONTO, Suzana Maria de and', 'BRUSTOLIN, I. and', 'SCHNEIDER, V. E. and', 'BEAL, Lademir Luiz and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO_EXPANDIDO,Environmental Basics: A Hands on course in Environmental Engineering,2011,Inglês,Proceedings of the Tehth International Workshop on Active Learning in Engineering Education - ALE 2011,Santiago,2011,"['SCHNEIDER, V. E. and', 'GIMENEZ, J. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Qualidade das águas subterrâneas de diferentes aquíferos associados à formação Serra Geral na Região Nordeste do Estado do Rio Grande do Sul,2010,Português,Qualidade das águas subterrâneas de diferentes aquíferos associados à formação Serra Geral na Região Nordeste do Estado do Rio Grande do Sul,São Luiz - Ma,2010,"['REGINATTO, Pedro Antônio Roehe and', 'AHLERT, S. and', 'FINOTTI, A. R. and', 'SCHNEIDER, V. E. and', 'GILIOLI, K. C. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Considerações sobre a coleta porta-aporta e coleta conteinerizada em Município da Serra Gaúcha,2010,Português,"Anais do XXXII Congresso Interamericano de Ingenieria Sanitária y Ambiental, AIDIS",Punta Cana,2010,"['SCHNEIDER, V. E. and', 'PERESIN, D. and', 'POLETTO, Matheus and', 'NAVAJAS, R. R. G. and', 'MORI, Paulo Rogério de and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação da qualidade da água de um lago eutrofizado utilizando análise multivariada,2010,Português,XXXII Congresso Interamericano de Ingenieria Sanitária y Ambiental - AIDIS,Punta Cana,2010,"['SCHNEIDER, V. E. and', 'Bortolin, T. A. and', 'FINKLER, Raquel and', 'BIGOLIN, Marcio. and', 'CARRA, S. H. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação do potencial de geração de resíduo sólido urbano nos Municípios da Região da Serra Gaúcha,2010,Português,"XXXII Congresso Interamericano de Ingenieria Sanitária y Ambiental, AIDIS",Punta Cana,2010,"[""SILVA, Mauricio D'agostini and"", 'SCHNEIDER, V. E. and', 'FINKLER, Raquel and', 'PERESIN, D. and', 'Tonet, E. M. and']"
